decimals,id,name,symbol
18,0x018314787190efa167580f7ed4669f1b0033e9d0,dadao,dadkj
18,0x018585ea25a943c66a2153743508edb412af4608,MM,MM
18,0x018785041d1a6b1c79f7ab2653436a7bc4f3f798,BTS,BTS
18,0x018846445405be70f9f5215c1e7a70e547f4b9d4,Feline Toast,TOASTC
18,0x0189edc053ada8902d29741a23a4e337aa113a4b,winy,winy
18,0x018befe6cd5ca10d0edf73d4459f574746735795,HoneyBadger,HB
9,0x018fa0581c515bb1764e3bc52380f20ef587b87e,MetaMong,MONG
18,0x0191db4c195c3ddcfd37f263378dc9a20849a6ca,TEST7,TEST7
18,0x01927618ec48c5196d353c444e971c23ac3a03cc,GdaFun,GF
18,0x0197fdc109e6466f486df622c3339ea3d8329e86,I Seek Help,THERP
18,0x019802a2ee7d7d8ccc4f773dc71754f937ffa694,ZenPandaCoin V2,ZPC
18,0x01995360aedfb7abe0dd4abb8f9f8fe1a4ce4226,Skeptic Token,SKEPTIC
18,0x019aab9299c784e4315d7dd4f00cd29d6cca419d,Wow coin,Wow
9,0x019b198758c99e6d37d7312545ba097c34d18f4c,PEPITA,PEPITA
18,0x019cb0185a54ac2ff1fc9cfe37d7c934241f2618,MASTA,MASTA
18,0x019d1caba988ce86b4067615d5069759e353b86b,BMAXAI,BMAXAI
18,0x019d4abff03c185e21cbb97b7392c1b43ce21206,EvoSim Universe Token,EST
18,0x01a301f82e37512798d27ab07d2120f20566d980,Gold Valley,GV
18,0x01a325efb8eb98ba1b6232b89aa4a05f54b4dc37,xzcsad,cxzdsa
18,0x01a32c788c3b44b422f85533e7c1c6c3c7f83711,Ukraine Help Token,UHT
18,0x01a348b7f64a7e2f1a43bde5488c0a5941f75cbf,X314,X314
6,0x01a6a8620090be8e73f4929f964bb61e50966666,DMM,DMM
18,0x01a87899cdf0dbfc8d50c0ac6dec3fe71b4dbc6c,MT,MT
18,0x01aa7c0ec5921b07cd172442a1320d9e8bb68c51,MEME COIN,MEME
18,0x01ab3175e83cd16c356cac5ea51ff0414bff9a21,uwu,uwu
18,0x01ad0ffb0b294de464e0d2a50d4b8a1a32ad932c,Anh Banh,Banh
18,0x01af3589532b3529010f44dfaeede6cfdd35803b,terrace,terrace
18,0x01afa0d0353703f328dba363f7b91d63d903095a,Clean Queen,SCRUB
18,0x01afdf273729e82ba5666eca07ba1b286cd4872d,BabyTST,BabyTST
18,0x01b08d0af786ebc7ac814c18cdf7b9055b602e4f,Tesla hub smart,THS
18,0x01b0f07202df3135698796825d97cc02567591d6,tertr,gfdfg
18,0x01b185d7a9bfc850f637dd86aa216b91cc9bd14f,yrtry,gfhg
18,0x01b40c621deb1019cf316aae134c78c966461a3f,Bitfin Venture,BV
18,0x01b6aeb2f83ebdcdfb007692f56f635a9a1e6be4,Salva Ucrania ,Ukr
18,0x01b6b9c408ecd1fd607f98c3a45c34ce1ef4b08c,LayerZero,ZRO
18,0x01b7b50221523342591933b1b424ee14f50f4994,哈希值,HCT
18,0x01b88bce0065632852bc4aae420343ab12642170,WBNBe,WBNBe
2,0x01b8f145012b708bf76caa21f63b397936015a7d,PXKJ CYT Token,CYT
18,0x01b91e37b304d37c1bba4bf0b45d4cfc0d2c4e8a,Andricoin,ANDRI
3,0x01ba1ad60a82a33cac1d7ab4f3c17ad48e2e8953,BRC Starter,BSTARTER
18,0x01bcefe61ade0f5e16df71cb0666266f1ae686b5,Rare Doge,RDOGE
18,0x01bf9751e75361e69881dbca4811587acced57e3,eerrtt,fds654
18,0x01c06036f7816a4e7091078b3a09a42419a0f4d2,DOGZ,DOGZ
